# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Reference populations and intensities from the OH population model for lines
# with HITRAN2020 data (intensities consistent with pmd_reflineint_mol.dat)
# 
# Column names:
# lam: vacuum wavelength in µm (HITRAN2020)
# ID: 13 characters describing upper and lower states (HITRAN2020)
#     (see pmd_reflineint_mol.dat for details)
# vi: vibrational level of upper state
# Fi: electronic substate of upper state (1 or 2)
# Ni: rotational level of upper state
# pi: parity of upper state (e or f)
# Ei: energy of upper state in 1/cm (HITRAN2020)
# Aij: Einstein-A coefficient in 1/s (HITRAN2020)
# Aijc: corrected Einstein-A coefficient in 1/s (see pmd_corrA_Ohbands.dat
#       for branch and band corrections and noll+20 for Lambda doublets)
# gi: statistical weight (HITRAN2020)
# y: natural logarithm of population (exp(y) in Rs)
# I: reference intensity in R (based on product of exp(y), Aijc, and gi)
# 
# References:
# HITRAN2020: https://doi.org/10.1016/j.jqsrt.2021.107949
# noll+20: https://doi.org/10.5194/acp-20-5269-2020
# 
      lam             ID  vi  Fi  Ni  pi         Ei        Aij       Aijc   gi        y          I 
 0.790739  OHXX40RR1122e   4   1  22   e  20816.156  2.457e-03  2.568e-03   92   -3.937  4.611e-03 
 0.790758  OHXX94RR2213e   9   2  13   e  28392.684  2.312e-01  2.032e-01   52   -8.616  1.915e-03 
 0.790790  OHXX40RR2222e   4   2  22   e  20851.457  2.475e-03  1.870e-03   88   -4.032  2.920e-03 
 0.790864  OHXX40SR2130e   4   2  30   e  26504.437  4.094e-07  2.600e-07  120   -5.347  1.486e-07 
 0.790908  OHXX40RR1122f   4   1  22   f  20829.988  2.454e-03  1.850e-03   92   -4.041  2.992e-03 
 0.790919  OHXX94RR1113e   9   1  13   e  28349.660  2.287e-01  2.044e-01   56   -8.422  2.517e-03 
 0.790939  OHXX72QQ1123e   7   1  23   e  28548.745  5.540e-04  6.160e-06   96   -9.613  3.956e-08 
 0.790939  OHXX94QQ1108e   9   1   8   e  27058.745  2.443e-02  8.070e-03   36   -3.325  1.046e-02 
 0.791017  OHXX94RR1113f   9   1  13   f  28353.145  2.285e-01  2.008e-01   56   -8.449  2.409e-03 
 0.791180  OHXX40PQ1209f   4   1   9   f  14695.895  2.520e-04  1.107e-04   40   -2.586  3.334e-04 
 0.791220  OHXX72OP1215e   7   1  15   e  24721.804  2.904e-04  3.886e-04   64   -4.100  4.124e-04 
 0.791227  OHXX40PQ1209e   4   1   9   e  14692.933  2.423e-04  7.420e-05   40   -2.564  2.286e-04 
 0.791324  OHXX40QQ1115f   4   1  15   f  16978.827  4.181e-04  9.657e-05   64   -3.136  2.685e-04 
 0.791333  OHXX40QQ2215e   4   2  15   e  17008.183  2.663e-04  4.397e-05   60   -3.133  1.150e-04 
 0.791434  OHXX51QQ2201f   5   2   1   f  16330.647  1.288e-01  1.336e-01    4    2.123  4.465e+00 
 0.791445  OHXX94QP2109e   9   2   9   e  27328.053  4.859e-03  4.686e-03   36   -4.051  2.937e-03 
 0.791451  OHXX51QQ2201e   5   2   1   e  16330.527  1.288e-01  1.336e-01    4    2.124  4.469e+00 
 0.791547  OHXX83QR1217e   8   1  17   e  27747.818  6.581e-06  5.416e-06   72   -7.739  1.699e-07 
 0.791550  OHXX94OP1201e   9   1   1   e  26185.791  4.540e-03  4.526e-03    8    1.804  2.199e-01 
 0.791564  OHXX94OP1201f   9   1   1   f  26185.811  4.441e-03  4.526e-03    8    1.804  2.198e-01 
 0.791586  OHXX51QQ1101f   5   1   1   f  16201.345  2.237e-01  2.320e-01    8    3.091  4.083e+01 
 0.791591  OHXX51QQ1101e   5   1   1   e  16201.309  2.237e-01  2.320e-01    8    3.091  4.084e+01 
 0.791629  OHXX83PQ1213e   8   1  13   e  26253.427  1.032e-03  1.231e-04   56   -4.293  9.416e-05 
 0.791647  OHXX83PQ1213f   8   1  13   f  26257.450  1.074e-03  2.384e-04   56   -4.324  1.769e-04 
 0.791664  OHXX72PP2219f   7   2  19   f  26510.452  1.853e-01  2.772e-01   76   -5.251  1.104e-01 
 0.791678  OHXX94QP2109f   9   2   9   f  27327.294  4.692e-03  5.630e-03   36   -4.045  3.549e-03 
 0.791900  OHXX72PP2219e   7   2  19   e  26516.414  1.851e-01  1.630e-01   76   -5.296  6.206e-02 
 0.791909  OHXX72PP1119e   7   1  19   e  26480.925  1.850e-01  2.760e-01   80   -5.224  1.189e-01 
 0.792006  OHXX40QQ2215f   4   2  15   f  17003.467  2.638e-04  4.397e-05   60   -3.097  1.192e-04 
 0.792035  OHXX51QP2105e   5   2   5   e  16717.756  1.925e-03  2.127e-03   20   -0.651  2.219e-02 
 0.792038  OHXX51QQ2202f   5   2   2   f  16379.694  2.846e-02  2.616e-02    8    1.758  1.214e+00 
 0.792067  OHXX51QQ2202e   5   2   2   e  16379.489  2.846e-02  2.616e-02    8    1.759  1.216e+00 
 0.792080  OHXX51RR2212f   5   2  12   f  18552.936  8.192e-02  8.016e-02   48   -3.086  1.759e-01 
 0.792088  OHXX51RR2212e   5   2  12   e  18555.504  8.189e-02  8.016e-02   48   -3.105  1.725e-01 
 0.792105  OHXX51QP2105f   5   2   5   f  16717.811  1.873e-03  2.127e-03   20   -0.651  2.218e-02 
 0.792152  OHXX72QR1223e   7   1  23   e  28548.745  8.514e-07  7.035e-07   96   -9.613  4.518e-09 
 0.792156  OHXX51RR1112e   5   1  12   e  18514.283  8.116e-02  7.941e-02   52   -3.068  1.921e-01 
 0.792187  OHXX51RR1112f   5   1  12   f  18518.968  8.112e-02  7.941e-02   52   -3.103  1.854e-01 
 0.792238  OHXX72PP1119f   7   1  19   f  26489.357  1.847e-01  1.623e-01   80   -5.288  6.561e-02 
 0.792316  OHXX94PP2205f   9   2   5   f  26625.827  7.888e-01  8.230e-01   20   -1.280  4.577e+00 
 0.792320  OHXX51QQ1102f   5   1   2   f  16270.373  9.135e-02  8.400e-02   12    2.574  1.322e+01 
 0.792324  OHXX51RQ2113f   5   2  13   f  18927.313  1.382e-04  3.570e-05   52   -3.182  7.703e-05 
 0.792329  OHXX94PP2205e   9   2   5   e  26625.791  7.885e-01  8.230e-01   20   -1.280  4.579e+00 
 0.792340  OHXX51QQ1102e   5   1   2   e  16270.241  9.139e-02  8.400e-02   12    2.575  1.323e+01 
 0.792387  OHXX40QQ1115e   4   1  15   e  16971.348  4.186e-04  4.374e-05   64   -3.080  1.287e-04 
 0.792508  OHXX51RQ2113e   5   2  13   e  18930.450  1.538e-04  3.570e-05   52   -3.206  7.522e-05 
 0.793031  OHXX51SR2123e   5   2  23   e  24029.393  1.496e-05  1.132e-05   92   -4.577  1.071e-05 
 0.793039  OHXX51QQ2203f   5   2   3   f  16460.934  1.389e-02  1.133e-02   12    1.157  4.322e-01 
 0.793070  OHXX51QQ2203e   5   2   3   e  16460.705  1.390e-02  1.133e-02   12    1.159  4.329e-01 
 0.793131  OHXX94RQ2114f   9   2  14   f  28708.786  2.587e-04  5.101e-05   56   -9.963  1.346e-07 
 0.793176  OHXX40QR1215f   4   1  15   f  16978.827  8.232e-08  7.200e-08   64   -3.136  2.002e-07 
 0.793306  OHXX94PP1105e   9   1   5   e  26547.933  7.610e-01  8.118e-01   24   -0.776  8.965e+00 
 0.793338  OHXX94RQ2114e   9   2  14   e  28711.318  2.918e-04  5.101e-05   56   -9.982  1.320e-07 
 0.793357  OHXX94PP1105f   9   1   5   f  26548.471  7.611e-01  7.764e-01   24   -0.780  8.539e+00 
 0.793372  OHXX51QQ1103f   5   1   3   f  16367.533  4.813e-02  3.940e-02   16    1.848  4.002e+00 
 0.793417  OHXX51QQ1103e   5   1   3   e  16367.232  4.816e-02  3.909e-02   16    1.851  3.979e+00 
 0.793441  OHXX40SR2130f   4   2  30   f  26488.381  4.859e-07  4.754e-07  120   -5.226  3.069e-07 
 0.793518  OHXX72PQ1219e   7   1  19   e  26480.925  2.305e-04  6.012e-06   80   -5.224  2.591e-06 
 0.793541  OHXX94PQ1204f   9   1   4   f  26423.486  8.450e-03  5.672e-03   20    0.078  1.226e-01 
 0.793565  OHXX94PQ1204e   9   1   4   e  26423.151  8.203e-03  5.271e-03   20    0.080  1.142e-01 
 0.793600  OHXX72PQ1219f   7   1  19   f  26489.357  2.400e-04  1.724e-05   80   -5.288  6.968e-06 
 0.793891  OHXX94QR1208f   9   1   8   f  27060.154  1.454e-05  1.463e-05   36   -3.335  1.876e-05 
 0.793980  OHXX40PP2210f   4   2  10   f  15045.027  5.737e-02  8.058e-02   40   -2.659  2.256e-01 
 0.794026  OHXX40QR1215e   4   1  15   e  16971.348  7.232e-08  7.851e-08   64   -3.080  2.310e-07 
 0.794030  OHXX94QR1208e   9   1   8   e  27058.745  1.707e-05  1.463e-05   36   -3.325  1.896e-05 
 0.794054  OHXX40PP2210e   4   2  10   e  15046.709  5.735e-02  6.478e-02   40   -2.672  1.791e-01 
 0.794344  OHXX83OP1210f   8   1  10   f  25361.003  1.379e-03  1.404e-03   44   -3.311  2.254e-03 
 0.794374  OHXX94QQ2209e   9   2   9   e  27328.053  7.962e-03  2.773e-03   36   -4.051  1.738e-03 
 0.794388  OHXX40PP1110e   4   1  10   e  15001.921  5.696e-02  7.994e-02   44   -2.642  2.504e-01 
 0.794424  OHXX51QQ2204f   5   2   4   f  16573.828  8.828e-03  6.383e-03   16    0.337  1.431e-01 
 0.794447  OHXX51QQ2204e   5   2   4   e  16573.649  8.838e-03  6.383e-03   16    0.339  1.433e-01 
 0.794499  OHXX94QQ2209f   9   2   9   f  27327.294  7.930e-03  2.773e-03   36   -4.045  1.748e-03 
 0.794506  OHXX40PP1110f   4   1  10   f  15005.532  5.693e-02  6.426e-02   44   -2.670  1.959e-01 
 0.794537  OHXX51RR2213f   5   2  13   f  18927.313  7.437e-02  7.286e-02   52   -3.182  1.572e-01 
 0.794551  OHXX51RR2213e   5   2  13   e  18930.450  7.435e-02  7.158e-02   52   -3.206  1.508e-01 
 0.794598  OHXX51QP2106e   5   2   6   e  16892.476  1.527e-03  1.633e-03   24   -1.659  7.457e-03 
 0.794619  OHXX51RR1113e   5   1  13   e  18890.855  7.375e-02  7.224e-02   56   -3.165  1.709e-01 
 0.794655  OHXX51SR2123f   5   2  23   f  24019.277  1.587e-05  1.626e-05   92   -4.501  1.661e-05 
 0.794661  OHXX51RR1113f   5   1  13   f  18896.262  7.372e-02  7.098e-02   56   -3.205  1.612e-01 
 0.794689  OHXX83OP1210e   8   1  10   e  25358.507  1.401e-03  1.746e-03   44   -3.292  2.857e-03 
 0.794712  OHXX51QP2106f   5   2   6   f  16892.334  1.486e-03  1.768e-03   24   -1.658  8.081e-03 
 0.794741  OHXX94QQ1109f   9   1   9   f  27275.653  1.920e-02  8.041e-03   40   -3.920  6.381e-03 
 0.794757  OHXX51QQ1104f   5   1   4   f  16493.097  2.907e-02  2.179e-02   20    0.921  1.095e+00 
 0.794838  OHXX51QQ1104e   5   1   4   e  16492.552  2.910e-02  2.025e-02   20    0.925  1.021e+00 
 0.795021  OHXX40QP2116e   4   2  16   e  17482.825  5.378e-05  5.679e-05   64   -3.244  1.418e-04 
 0.795040  OHXX94QQ1109e   9   1   9   e  27273.879  1.924e-02  5.391e-03   40   -3.907  4.335e-03 
 0.795049  OHXX83QP2118e   8   2  18   e  28207.327  7.836e-04  7.233e-04   72   -8.849  7.473e-06 
 0.795135  OHXX51PP2201e   5   2   1   e  16330.527  2.682e-01  2.915e-01    4    2.124  9.754e+00 
 0.795143  OHXX51PP2201f   5   2   1   f  16330.647  2.683e-01  2.915e-01    4    2.123  9.745e+00 
 0.795154  OHXX40OP1206f   4   1   6   f  13943.798  1.825e-04  2.148e-04   28   -1.098  2.005e-03 
 0.795281  OHXX51RQ2114f   5   2  14   f  19328.157  1.085e-04  2.495e-05   56   -3.286  5.228e-05 
 0.795301  OHXX40RQ2123f   4   2  23   f  21481.671  7.316e-07  5.186e-08   92   -4.099  7.918e-08 
 0.795309  OHXX40OP1206e   4   1   6   e  13942.450  1.851e-04  2.325e-04   28   -1.088  2.193e-03 
 0.795374  OHXX94RR2214f   9   2  14   f  28708.786  2.074e-01  1.869e-01   56   -9.963  4.932e-04 
 0.795427  OHXX94RR2214e   9   2  14   e  28711.318  2.073e-01  1.774e-01   56   -9.982  4.593e-04 
 0.795456  OHXX94OP1202e   9   1   2   e  26242.149  6.359e-03  6.383e-03   12    1.388  3.069e-01 
 0.795463  OHXX94OP1202f   9   1   2   f  26242.227  6.197e-03  6.383e-03   12    1.387  3.067e-01 
 0.795487  OHXX51RQ2114e   5   2  14   e  19331.900  1.217e-04  2.495e-05   56   -3.314  5.081e-05 
 0.795576  OHXX94RR1114e   9   1  14   e  28670.041  2.051e-01  1.848e-01   60   -9.795  6.183e-04 
 0.795694  OHXX94RR1114f   9   1  14   f  28673.995  2.050e-01  1.754e-01   60   -9.824  5.696e-04 
 0.795733  OHXX40RQ2123e   4   2  23   e  21492.597  1.111e-06  5.186e-08   92   -4.181  7.289e-08 
 0.796035  OHXX40QP2116f   4   2  16   f  17477.392  5.335e-05  8.702e-05   64   -3.203  2.264e-04 
 0.796041  OHXX83QP2118f   8   2  18   f  28202.508  7.551e-04  1.188e-03   72   -8.813  1.273e-05 
 0.796184  OHXX51QQ2205f   5   2   5   f  16717.811  6.360e-03  4.078e-03   20   -0.651  4.253e-02 
 0.796188  OHXX51QQ2205e   5   2   5   e  16717.756  6.372e-03  4.078e-03   20   -0.651  4.255e-02 
 0.796202  OHXX94QP2110e   9   2  10   e  27561.545  4.283e-03  4.085e-03   40   -5.052  1.045e-03 
 0.796340  OHXX61PP2224f   6   2  24   f  26980.426  6.301e-02  1.388e-01   96   -5.923  3.566e-02 
 0.796484  OHXX51QQ1105f   5   1   5   f  16647.233  1.919e-02  1.315e-02   24   -0.178  2.642e-01 
 0.796498  OHXX94QP2110f   9   2  10   f  27560.487  4.133e-03  5.082e-03   40   -5.044  1.311e-03 
 0.796503  OHXX61PP1124e   6   1  24   e  26955.353  6.296e-02  1.381e-01  100   -5.857  3.951e-02 
 0.796613  OHXX51QQ1105e   5   1   5   e  16646.372  1.921e-02  1.145e-02   24   -0.172  2.315e-01 
 0.796659  OHXX40PQ1210f   4   1  10   f  15005.532  2.181e-04  8.593e-05   44   -2.670  2.619e-04 
 0.796679  OHXX61PP2224e   6   2  24   e  26990.425  6.293e-02  6.859e-02   96   -5.999  1.634e-02 
 0.796679  OHXX51PP1101e   5   1   1   e  16201.309  1.707e-01  1.855e-01    8    3.091  3.266e+01 
 0.796689  OHXX51PP1101f   5   1   1   f  16201.345  1.707e-01  1.855e-01    8    3.091  3.265e+01 
 0.796707  OHXX40PQ1210e   4   1  10   e  15001.921  2.096e-04  5.396e-05   44   -2.642  1.690e-04 
 0.796783  OHXX40QQ1116f   4   1  16   f  17455.013  3.696e-04  7.624e-05   68   -3.248  2.013e-04 
 0.796796  OHXX40RR2223f   4   2  23   f  21481.671  1.835e-03  1.928e-03   92   -4.099  2.943e-03 
 0.796812  OHXX83QQ2218e   8   2  18   e  28207.327  1.445e-03  1.193e-04   72   -8.849  1.233e-06 
 0.796813  OHXX40QQ2216e   4   2  16   e  17482.825  2.428e-04  3.502e-05   64   -3.244  8.743e-05 
 0.796858  OHXX40RR1123e   4   1  23   e  21457.107  1.819e-03  1.906e-03   96   -4.080  3.095e-03 
 0.796914  OHXX83QQ1118f   8   1  18   f  28177.890  2.229e-03  2.730e-04   76   -8.785  3.174e-06 
 0.796929  OHXX40RR2223e   4   2  23   e  21492.597  1.833e-03  1.342e-03   92   -4.181  1.886e-03 
 0.796955  OHXX61PP1124f   6   1  24   f  26968.502  6.285e-02  6.825e-02  100   -5.956  1.768e-02 
 0.797022  OHXX94PP2206f   9   2   6   f  26765.540  8.033e-01  8.789e-01   24   -2.093  2.601e+00 
 0.797044  OHXX94PP2206e   9   2   6   e  26765.635  8.030e-01  8.119e-01   24   -2.094  2.401e+00 
 0.797049  OHXX40RR1123f   4   1  23   f  21471.850  1.817e-03  1.327e-03   96   -4.191  1.927e-03 
 0.797164  OHXX83PP2214f   8   2  14   f  26633.473  4.296e-01  6.001e-01   56   -5.124  2.000e-01 
 0.797169  OHXX61OP1220f   6   1  20   f  24696.147  5.604e-05  6.205e-05   84   -4.427  6.229e-05 
 0.797213  OHXX94PQ1205f   9   1   5   f  26548.471  7.182e-03  4.376e-03   24   -0.780  4.813e-02 
 0.797236  OHXX94PQ1205e   9   1   5   e  26547.933  6.954e-03  3.809e-03   24   -0.776  4.207e-02 
 0.797305  OHXX83PP2214e   8   2  14   e  26636.310  4.294e-01  4.198e-01   56   -5.146  1.369e-01 
 0.797386  OHXX51RR2214f   5   2  14   f  19328.157  6.698e-02  6.622e-02   56   -3.286  1.387e-01 
 0.797409  OHXX51RR2214e   5   2  14   e  19331.900  6.696e-02  6.286e-02   56   -3.314  1.280e-01 
 0.797425  OHXX51QP2107e   5   2   7   e  17097.288  1.224e-03  1.296e-03   28   -2.385  3.342e-03 
 0.797473  OHXX51RR1114e   5   1  14   e  19293.595  6.646e-02  6.569e-02   60   -3.268  1.501e-01 
 0.797526  OHXX51RR1114f   5   1  14   f  19299.755  6.643e-02  6.235e-02   60   -3.314  1.360e-01 
 0.797557  OHXX83PP1114e   8   1  14   e  26595.909  4.282e-01  5.974e-01   60   -5.032  2.340e-01 
 0.797590  OHXX83QQ2218f   8   2  18   f  28202.508  1.431e-03  1.193e-04   72   -8.813  1.278e-06 
 0.797593  OHXX51QP2107f   5   2   7   f  17096.883  1.194e-03  1.453e-03   28   -2.382  3.757e-03 
 0.797599  OHXX40QQ2216f   4   2  16   f  17477.392  2.404e-04  3.502e-05   64   -3.203  9.110e-05 
 0.797695  OHXX94QR1209f   9   1   9   f  27275.653  3.230e-05  3.150e-05   40   -3.920  2.500e-05 
 0.797775  OHXX83PP1114f   8   1  14   f  26600.482  4.279e-01  4.179e-01   60   -5.066  1.582e-01 
 0.797885  OHXX94QR1209e   9   1   9   e  27273.879  3.634e-05  3.150e-05   40   -3.907  2.533e-05 
 0.797919  OHXX94PP1106e   9   1   6   e  26695.547  7.841e-01  8.580e-01   28   -1.701  4.383e+00 
 0.797933  OHXX61PQ1224e   6   1  24   e  26955.353  5.079e-05  4.174e-07  100   -5.857  1.195e-07 
 0.797985  OHXX94PP1106f   9   1   6   f  26696.334  7.841e-01  7.925e-01   28   -1.707  4.025e+00 
 0.797987  OHXX40QQ1116e   4   1  16   e  17446.666  3.700e-04  3.235e-05   68   -3.185  9.099e-05 
 0.798040  OHXX83QQ1118e   8   1  18   e  28171.035  2.234e-03  1.017e-04   76   -8.734  1.245e-06 
 0.798066  OHXX51SR2124e   5   2  24   e  24658.120  1.277e-05  9.409e-06   96   -4.745  7.850e-06 
 0.798072  OHXX61PQ1224f   6   1  24   f  26968.502  5.296e-05  1.659e-06  100   -5.956  4.298e-07 
 0.798194  OHXX51PP2202e   5   2   2   e  16379.489  2.523e-01  2.763e-01    8    1.759  1.284e+01 
 0.798198  OHXX51PP2202f   5   2   2   f  16379.694  2.524e-01  2.763e-01    8    1.758  1.282e+01 
 0.798227  OHXX72QP2124e   7   2  24   e  29142.191  1.872e-04  1.545e-04   96  -11.839  1.070e-07 
 0.798292  OHXX51QQ2206e   5   2   6   e  16892.476  4.924e-03  2.793e-03   24   -1.659  1.276e-02 
 0.798317  OHXX51QQ2206f   5   2   6   f  16892.334  4.911e-03  2.793e-03   24   -1.658  1.277e-02 
 0.798449  OHXX94RQ2115f   9   2  15   f  29046.716  1.994e-04  3.484e-05   60  -11.411  2.316e-08 
 0.798563  OHXX51QQ1106f   5   1   6   f  16829.994  1.349e-02  8.448e-03   28   -1.334  6.230e-02 
 0.798583  OHXX40QR1216f   4   1  16   f  17455.013  7.062e-08  5.925e-08   68   -3.248  1.565e-07 
 0.798600  OHXX61OP1220e   6   1  20   e  24685.992  5.517e-05  1.092e-04   84   -4.350  1.184e-04 
 0.798620  OHXX51RQ2115f   5   2  15   f  19754.878  8.473e-05  1.736e-05   60   -3.396  3.490e-05 
 0.798685  OHXX94RQ2115e   9   2  15   e  29049.664  2.273e-04  3.484e-05   60  -11.433  2.265e-08 
 0.798685  OHXX83QR1218f   8   1  18   f  28177.890  4.286e-06  3.375e-06   76   -8.785  3.924e-08 
 0.798748  OHXX51QQ1106e   5   1   6   e  16828.750  1.350e-02  6.889e-03   28   -1.325  5.129e-02 
 0.798759  OHXX40SR2131e   4   2  31   e  27283.485  3.016e-07  1.894e-07  124   -6.707  2.871e-08 
 0.798850  OHXX51RQ2115e   5   2  15   e  19759.259  9.591e-05  1.736e-05   60   -3.429  3.376e-05 
 0.798944  OHXX94QQ2210e   9   2  10   e  27561.545  6.875e-03  2.109e-03   40   -5.052  5.396e-04 
 0.798965  OHXX51QR1202e   5   1   2   e  16270.241  1.640e-03  1.719e-03   12    2.575  2.707e-01 
 0.798972  OHXX51QR1202f   5   1   2   f  16270.373  1.616e-03  1.719e-03   12    2.574  2.704e-01 
 0.798974  OHXX51QR1203f   5   1   3   f  16367.533  7.778e-04  8.222e-04   16    1.848  8.352e-02 
 0.798976  OHXX51QR1203e   5   1   3   e  16367.232  7.918e-04  8.222e-04   16    1.851  8.371e-02 
 0.799119  OHXX94QQ2210f   9   2  10   f  27560.487  6.843e-03  2.109e-03   40   -5.044  5.440e-04 
 0.799284  OHXX94QQ1110f   9   1  10   f  27513.123  1.549e-02  5.870e-03   44   -4.846  2.029e-03 
 0.799544  OHXX51PP1102e   5   1   2   e  16270.241  2.104e-01  2.304e-01   12    2.575  3.629e+01 
 0.799558  OHXX83PQ1214e   8   1  14   e  26595.909  9.246e-04  9.148e-05   60   -5.032  3.584e-05 
 0.799559  OHXX40QR1216e   4   1  16   e  17446.666  6.039e-08  6.688e-08   68   -3.185  1.881e-07 
 0.799562  OHXX51PP1102f   5   1   2   f  16270.373  2.104e-01  2.304e-01   12    2.574  3.625e+01 
 0.799563  OHXX51QR1204f   5   1   4   f  16493.097  3.671e-04  3.852e-04   20    0.921  1.935e-02 
 0.799586  OHXX51QR1204e   5   1   4   e  16492.552  3.739e-04  3.852e-04   20    0.925  1.943e-02 
 0.799589  OHXX83PQ1214f   8   1  14   f  26600.482  9.622e-04  1.892e-04   60   -5.066  7.159e-05 
 0.799598  OHXX83QR1218e   8   1  18   e  28171.034  4.993e-06  4.082e-06   76   -8.734  4.997e-08 
 0.799619  OHXX51QR1201e   5   1   1   e  16201.309  3.429e-03  3.632e-03    8    3.091  6.394e-01 
 0.799627  OHXX51QR1201f   5   1   1   f  16201.345  3.400e-03  3.632e-03    8    3.091  6.393e-01 
 0.799653  OHXX94QQ1110e   9   1  10   e  27510.955  1.553e-02  3.686e-03   44   -4.830  1.295e-03 
 0.799690  OHXX72QQ1124f   7   1  24   f  29119.282  5.165e-04  1.854e-05  100  -11.746  1.468e-08 
 0.799711  OHXX72QQ2224e   7   2  24   e  29142.192  3.924e-04  8.514e-06   96  -11.839  5.895e-09 
 0.799832  OHXX51SR2124f   5   2  24   f  24647.272  1.362e-05  1.399e-05   96   -4.664  1.267e-05 
 0.799942  OHXX72QP2124f   7   2  24   f  29133.344  1.800e-04  3.126e-04   96  -11.773  2.315e-07 
 0.800017  OHXX50OP1224f   5   1  24   f  24637.167  6.130e-06  6.830e-06  100   -4.753  5.887e-06 
 0.800024  OHXX94OP1203f   9   1   3   f  26321.418  6.668e-03  6.935e-03   16    0.809  2.492e-01 
 0.800032  OHXX94OP1203e   9   1   3   e  26321.237  6.856e-03  6.935e-03   16    0.810  2.495e-01 
 0.800033  OHXX40PP2211f   4   2  11   f  15379.965  5.833e-02  8.403e-02   44   -2.735  2.400e-01 
 0.800121  OHXX40PP2211e   4   2  11   e  15382.167  5.832e-02  6.525e-02   44   -2.752  1.832e-01 
 0.800402  OHXX40PP1111e   4   1  11   e  15339.793  5.800e-02  8.346e-02   48   -2.718  2.644e-01 
 0.800537  OHXX40PP1111f   4   1  11   f  15344.099  5.797e-02  6.480e-02   48   -2.751  1.987e-01 
 0.800545  OHXX51QP2108e   5   2   8   e  17331.697  9.953e-04  1.043e-03   32   -2.707  2.227e-03 
 0.800605  OHXX94RR2215f   9   2  15   f  29046.716  1.839e-01  1.670e-01   60  -11.411  1.110e-04 
 0.800636  OHXX51RR2215f   5   2  15   f  19754.878  5.978e-02  5.962e-02   60   -3.396  1.199e-01 
 0.800668  OHXX51RR2215e   5   2  15   e  19759.259  5.976e-02  5.467e-02   60   -3.429  1.063e-01 
 0.800674  OHXX94RR2215e   9   2  15   e  29049.664  1.838e-01  1.532e-01   60  -11.433  9.956e-05 
 0.800684  OHXX51QR1205f   5   1   5   f  16647.232  1.698e-04  1.768e-04   24   -0.178  3.550e-03 
 0.800725  OHXX51RR1115e   5   1  15   e  19721.965  5.935e-02  5.916e-02   64   -3.378  1.291e-01 
 0.800739  OHXX51QR1205e   5   1   5   e  16646.372  1.728e-04  1.768e-04   24   -0.172  3.574e-03 
 0.800759  OHXX51QQ2207e   5   2   7   e  17097.288  3.970e-03  1.996e-03   28   -2.385  5.145e-03 
 0.800776  OHXX51QP2108f   5   2   8   f  17330.965  9.723e-04  1.211e-03   32   -2.702  2.599e-03 
 0.800792  OHXX51RR1115f   5   1  15   f  19728.904  5.931e-02  5.425e-02   64   -3.431  1.124e-01 
 0.800807  OHXX94RR1115e   9   1  15   e  29009.851  1.820e-01  1.653e-01   64  -11.250  1.375e-04 
 0.800823  OHXX51QQ2207f   5   2   7   f  17096.883  3.957e-03  1.996e-03   28   -2.382  5.161e-03 
 0.800871  OHXX72OP1216f   7   1  16   f  25136.445  2.645e-04  2.378e-04   68   -4.409  1.968e-04 
 0.800948  OHXX94RR1115f   9   1  15   f  29014.281  1.819e-01  1.516e-01   64  -11.284  1.220e-04 
 0.800954  OHXX40QP2117e   4   2  17   e  17983.458  4.829e-05  5.041e-05   68   -3.361  1.189e-04 
 0.801000  OHXX51QQ1107f   5   1   7   f  17041.328  9.941e-03  5.685e-03   32   -2.242  1.932e-02 
 0.801142  OHXX72QQ2224f   7   2  24   f  29133.344  3.867e-04  8.514e-06   96  -11.773  6.304e-09 
 0.801179  OHXX72QR1224f   7   1  24   f  29119.282  1.534e-06  7.136e-07  100  -11.746  5.650e-10 
 0.801251  OHXX51QQ1107e   5   1   7   e  17039.638  9.955e-03  4.343e-03   32   -2.230  1.495e-02 
 0.801449  OHXX94QP2111e   9   2  11   e  27817.189  3.805e-03  3.589e-03   44   -6.148  3.375e-04 
 0.801471  OHXX94PQ1206f   9   1   6   f  26696.334  6.095e-03  3.369e-03   28   -1.707  1.711e-02 
 0.801493  OHXX94PQ1206e   9   1   6   e  26695.547  5.890e-03  2.747e-03   28   -1.701  1.403e-02 
 0.801501  OHXX40SR2131f   4   2  31   f  27266.829  3.734e-07  3.585e-07  124   -6.581  6.163e-08 
 0.801587  OHXX72QQ1124e   7   1  24   e  29107.690  5.172e-04  4.664e-06  100  -11.659  4.032e-09 
 0.801625  OHXX51PP2203f   5   2   3   f  16460.934  2.506e-01  2.764e-01   12    1.157  1.055e+01 
 0.801628  OHXX51PP2203e   5   2   3   e  16460.705  2.505e-01  2.764e-01   12    1.159  1.057e+01 
 0.801793  OHXX72OP1216e   7   1  16   e  25130.009  2.648e-04  3.644e-04   68   -4.360  3.165e-04 
